DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,RESIDENCE:Residence,SEX:Sex,AGE:Current age,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MEASURE:Unit of measure,UNIT_MULTIPLIER:Unit multiplier,SOURCE_LINK:Citation of or link to the data source,SERIES_FOOTNOTE:Series footnote,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,DATA_SOURCE:Data Source,COVERAGE_TIME:The period of time for which data are provided,FREQ_COLL:Time interval at which the source data are collected,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,OBS_FOOTNOTE:Observation footnote
UNICEF:DM(1.0): Demography,UGA: Uganda,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2007,-5.211,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,UGA: Uganda,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2008,-5.192,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,UGA: Uganda,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2009,-5.225,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,UGA: Uganda,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2010,-5.191,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,UGA: Uganda,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2011,-5.183,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,UGA: Uganda,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2012,-5.121,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,UGA: Uganda,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2013,-4.994,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,UGA: Uganda,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2014,-2.536,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,UGA: Uganda,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2015,-1.663,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,UGA: Uganda,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2016,3.189,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,UGA: Uganda,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2017,2.316,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,UGA: Uganda,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2018,1.463,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,UGA: Uganda,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2019,2.498,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,UGA: Uganda,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2020,0.979,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,UGA: Uganda,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2021,0.948,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1991,-0.012,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1992,-0.081,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1993,-0.076,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1994,-0.04,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1995,0.593,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1996,0.678,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1997,0.691,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1998,0.939,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,1999,-0.399,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2000,-1.909,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2001,-2.035,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2002,-1.977,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2003,-1.887,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2004,-1.825,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2005,-1.732,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2006,-1.566,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2007,-1.408,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2008,-1.186,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2009,-0.214,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2010,-0.05,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2011,-0.05,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2012,-0.051,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2013,-0.053,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2014,-0.053,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2015,-0.052,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2016,-0.048,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2017,-0.041,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
UNICEF:DM(1.0): Demography,VNM: Viet Nam,"DM_NET_MG_RATE: Net migration rate (per 1,000 population)",_T: Total,_T: Total,_T: Total,2018,-0.032,NUMBER: Number,,https://population.un.org/wpp/,Data from 237 countries/areas from WPP2022,,,"United Nations, Department of Economic and Social Affairs, Population Division (2022). World Population Prospects 2022, Online Edition.",,,,
